match_id,player_id,Ball Receipt*,Ball Recovery,Carry,Dispossessed,Dribble,Duel,Foul Won,Pass,Pressure,Shot,Block,Dribbled Past,Foul Committed,Interception,Miscontrol,Clearance,Error,Goal Keeper,Shield,Injury Stoppage,Offside,minutes_played,duels_lost,passes_last_15_minute,position_name_Center Attacking Midfield,position_name_Center Back,position_name_Center Defensive Midfield,position_name_Center Forward,position_name_Center Midfield,position_name_Goalkeeper,position_name_Left Attacking Midfield,position_name_Left Back,position_name_Left Center Back,position_name_Left Center Forward,position_name_Left Center Midfield,position_name_Left Defensive Midfield,position_name_Left Midfield,position_name_Left Wing,position_name_Left Wing Back,position_name_Right Attacking Midfield,position_name_Right Back,position_name_Right Center Back,position_name_Right Center Forward,position_name_Right Center Midfield,position_name_Right Defensive Midfield,position_name_Right Midfield,position_name_Right Wing,position_name_Right Wing Back,position_name_Secondary Striker,position_name_nan,total_running_distance,stamina_start,stamina_end,substituted,true,pred,prob
16010,6775,24,10,28,3,0,5,2,34,16,0,2,2,5,2,0,3,0,0,0,0,0,45.74836666666667,0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,48.400000000000006,60.371428571428574,60.142857142857146,False,False,1,0.7839522277013722
16010,8206,33,4,32,2,0,6,0,37,15,0,1,0,1,1,0,2,0,0,1,0,0,44.52715,0,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,88.30000000000004,66.071875,66.6875,True,True,0,0.12
16023,3457,49,3,17,0,0,3,2,26,17,3,2,0,1,0,4,0,0,0,0,0,0,45.46215,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,59.49999999999997,67.10588235294118,66.32352941176471,False,True,0,0.37990476190476186
16023,4367,4,0,4,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,10.3289,0,4,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,50.400000000000006,99.775,105.375,True,False,1,0.6991060248848
16023,5470,112,9,115,2,1,2,2,124,5,0,1,1,0,1,1,0,0,0,0,0,0,46.49173333333333,0,41,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,395.0000000000001,66.15130434782608,68.50782608695651,False,True,0,0.31
16023,5718,10,1,8,0,3,2,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,22.705566666666662,0,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,46.1,67.8125,67.025,False,True,0,0.45041666666666663
16029,5470,55,5,45,1,1,4,2,51,17,4,1,4,3,0,0,3,0,0,0,0,0,47.8279,0,21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,157.1,62.355555555555554,65.04666666666667,False,False,1,0.5491287878787879
16029,5477,42,3,35,5,3,1,1,27,14,2,0,0,1,0,1,0,0,0,0,0,0,47.577133333333336,0,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,391.1,76.68571428571428,85.63142857142857,False,False,1,0.5048269405123927
16029,6720,52,5,34,2,1,4,1,38,25,4,0,1,3,2,3,0,0,0,0,0,1,47.34496666666666,0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,182.2,82.05882352941177,86.06470588235294,False,True,0,0.225
16056,5213,40,3,31,0,0,7,1,56,11,2,4,0,0,0,0,1,0,0,0,0,0,49.72263333333333,0,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,147.5,37.84516129032258,40.86129032258064,False,False,1,0.5696428571428571
16056,6651,33,1,18,1,0,2,3,26,4,2,1,0,1,0,4,1,0,0,0,0,0,46.33076666666667,0,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,68.39999999999999,65.66666666666667,67.42222222222222,True,True,0,0.2636812808403718
16056,6657,7,2,6,0,1,1,1,7,1,0,0,0,0,0,0,1,0,0,0,0,0,18.51928333333333,0,6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.600000000000016,71.71666666666667,73.68333333333334,False,False,1,0.6097428469614796
16073,5203,83,2,79,1,4,4,1,92,24,0,3,1,1,2,1,1,0,0,0,0,0,48.8827,0,20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,192.0,57.36708860759494,58.88607594936709,False,True,0,0.4023333333333333
16073,5696,26,4,27,0,1,0,0,36,3,0,0,1,1,0,0,5,0,0,0,0,0,45.999633333333335,0,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,152.0,59.92592592592592,62.81481481481482,False,False,1,0.6587642155171693
16079,3109,8,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,14.269166666666669,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4.000000000000007,62.95,64.95,False,True,0,0.43
16079,5477,82,11,81,2,5,1,2,85,9,3,2,0,1,0,1,0,0,0,0,0,0,46.216166666666666,0,24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,486.5,76.02345679012345,81.08395061728395,False,True,0,0.455
16079,6374,67,3,61,1,0,2,0,75,11,0,3,1,1,1,0,1,0,0,0,0,0,47.35291666666667,0,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,264.8,64.23934426229508,67.57704918032786,False,False,1,0.53
16086,5246,42,2,20,0,2,0,2,22,12,4,0,0,0,0,3,2,0,0,0,0,0,44.51631666666666,0,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,77.0,78.85,81.0,True,False,1,0.6618326974111861
16086,6374,54,6,51,0,2,6,2,65,14,0,8,0,1,0,1,1,0,0,0,0,0,48.59065,0,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,282.0,54.11764705882353,58.11764705882353,False,True,0,0.32976684397163125
16086,6758,47,2,41,0,1,3,3,55,33,2,1,8,6,1,1,0,0,0,0,0,0,48.86451666666667,0,11,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,174.0,71.51219512195122,73.3170731707317,False,False,1,0.6641547735418704
16086,6768,13,3,14,0,0,0,0,24,0,0,0,0,0,0,0,0,0,17,0,0,0,48.48093333333334,0,12,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,26.0,6.357142857142857,7.928571428571429,False,True,0,0.2849805068226121
16086,6791,34,5,36,1,1,3,0,48,10,0,3,0,0,5,1,1,0,0,0,0,0,50.08331666666666,0,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,211.0,61.16666666666666,64.75,False,True,0,0.245
16086,6886,55,8,54,3,1,2,2,61,6,1,2,3,4,4,1,0,0,0,0,0,0,49.304433333333336,0,12,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,185.0,70.16666666666667,72.85185185185185,False,True,0,0.4946556346878927
16086,11391,43,4,27,3,2,3,0,27,16,3,0,0,2,0,0,2,0,0,0,0,0,48.95881666666666,0,7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,87.1,87.48148148148148,86.92222222222223,False,False,1,0.6495199033229103
16095,6609,6,1,7,0,1,0,0,7,2,1,1,0,0,0,0,1,0,0,0,0,0,10.796733333333332,0,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,25.3,65.98571428571428,65.2,False,False,1,0.6443141307567636
16095,20055,12,7,20,0,0,0,0,34,0,0,0,0,0,0,0,0,0,23,0,0,0,44.7391,0,8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,58.3,8.46,10.815,False,True,0,0.16490853658536586
16109,3501,16,1,11,0,1,0,2,11,10,1,0,1,1,0,0,0,0,0,0,0,0,24.35608333333333,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,29.9,64.92727272727274,66.5,False,False,1,0.6766954250710429
16109,3625,36,8,46,1,5,1,5,35,9,2,1,2,3,2,5,0,0,0,0,1,0,46.542233333333336,0,10,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,238.79999999999995,65.09782608695652,69.83695652173913,True,True,0,0.4
16109,5213,58,5,58,0,0,1,2,63,3,0,1,2,0,2,1,4,0,0,0,0,0,47.99881666666667,0,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,261.5,32.293103448275865,34.4051724137931,False,False,1,0.7125120898870534
16109,5516,20,2,21,1,0,0,0,20,5,0,1,0,1,0,1,0,0,0,0,0,0,16.474483333333335,0,17,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,90.49999999999996,82.66190476190476,85.4,False,False,1,0.6611136271647513
16109,6297,33,1,23,2,0,3,2,25,10,2,2,0,2,0,2,0,0,0,0,0,0,47.99208333333333,0,9,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,63.69999999999997,81.58695652173913,83.84347826086957,False,True,0,0.085
16109,11389,29,2,27,0,0,1,1,26,3,2,0,0,0,0,1,0,0,0,0,0,0,40.14148333333333,0,11,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,88.99999999999997,72.32222222222222,74.12962962962963,False,False,1,0.6047721734892787
16120,5203,15,0,14,1,0,0,0,19,2,0,0,0,0,0,0,1,0,0,0,0,0,22.10598333333333,0,11,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45.0,35.142857142857146,35.92857142857143,False,True,0,0.4099848484848485
16120,5477,59,1,49,0,8,1,1,52,14,0,1,1,2,0,2,0,0,0,0,0,0,44.8887,0,16,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,309.0,70.06122448979592,73.26530612244898,True,False,1,0.798346447397992
16131,13108,6,0,3,0,0,1,0,5,4,0,0,1,0,0,0,0,0,0,0,0,0,10.013933333333334,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.700000000000003,74.13333333333333,75.23333333333333,False,True,0,0.36464285714285716
16136,6580,33,3,32,0,0,1,4,44,28,0,3,3,5,4,0,4,0,0,0,0,0,47.5506,0,16,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,107.90000000000002,49.6375,50.746875,False,False,1,0.5223684210526316
16149,5203,61,1,54,0,1,2,2,68,10,0,0,1,1,2,1,0,0,0,0,0,0,42.867650000000005,0,19,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,127.7,57.9537037037037,58.02222222222222,True,True,0,0.4398837209302326
16149,6379,6,0,3,0,0,0,0,5,2,0,0,0,0,1,0,0,0,0,0,0,0,8.0837,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,32.89999999999999,51.7,62.66666666666666,False,False,1,0.6043946055474378
16149,6826,30,0,28,0,0,5,0,38,14,0,3,2,2,1,0,4,0,0,0,0,0,45.463366666666666,0,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,108.8,31.13214285714286,33.20357142857143,True,False,1,0.5138140040962622
16149,11292,33,6,34,0,1,1,2,41,13,0,5,1,0,2,4,1,0,0,0,0,0,46.4634,0,13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,138.7,61.88529411764706,64.90588235294118,False,False,1,0.7874410714806072
16157,3437,31,5,22,0,0,3,0,30,32,0,1,5,1,2,1,3,0,0,0,1,0,46.89021666666667,0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,36.0,63.22727272727273,64.04545454545455,True,False,1,0.5294579413282522
16157,5211,52,3,50,0,0,2,0,55,3,1,1,0,1,0,1,2,0,0,0,0,0,46.7181,0,12,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,89.0,86.84,87.06,False,False,1,0.7184379815100155
